player_id,player_name,season_year,role,position_group_used,PA_BF,RAR_bat,RAR_pit,WAR,salary
vizcajo01,Jose Vizcaino,2000,hitter,UTIL,600,-11.96,0.0,-1.2,1500000
carpech01,Chris Carpenter,2000,pitcher,SP,750,0.0,-12.02,-1.2,1500000
judgejo01,Joe Judge,1927,hitter,UTIL,600,-12.15,0.0,-1.21,1500000
oranggr01,Grady Orange,1927,hitter,UTIL,600,-12.11,0.0,-1.21,1500000
coraal01,Alex Cora,2000,hitter,UTIL,600,-12.08,0.0,-1.21,1500000
clancbu01,Bud Clancy,1927,hitter,UTIL,600,-12.23,0.0,-1.22,1500000
sefcike01,Kevin Sefcik,2000,hitter,UTIL,600,-12.43,0.0,-1.24,1500000
eichrik01,Ike Eichrodt,1927,hitter,UTIL,600,-12.52,0.0,-1.25,1500000
nixonal01,Al Nixon,1927,hitter,UTIL,600,-12.52,0.0,-1.25,1500000
mooreed01,Eddie Moore,1927,hitter,UTIL,600,-12.64,0.0,-1.26,1500000
tarbear01,Arlie Tarbert,1927,hitter,UTIL,600,-12.58,0.0,-1.26,1500000
sanchre01,Rey Sanchez,2000,hitter,UTIL,600,-12.61,0.0,-1.26,1500000
tynerja01,Jason Tyner,2000,hitter,UTIL,600,-12.6,0.0,-1.26,1500000
hayneji01,Jimmy Haynes,2000,pitcher,SP,750,0.0,-12.64,-1.26,1500000
guerrwi01,Wilton Guerrero,2000,hitter,UTIL,600,-12.71,0.0,-1.27,1500000
jordake01,Kevin Jordan,2000,hitter,UTIL,600,-12.67,0.0,-1.27,1500000
autrych02,Martin Autry,1927,hitter,UTIL,600,-12.76,0.0,-1.28,1500000
hamptep01,Eppie Hampton,1927,hitter,UTIL,600,-12.83,0.0,-1.28,1500000
anderma02,Marlon Anderson,2000,hitter,UTIL,600,-12.78,0.0,-1.28,1500000
gonzaal02,Alex Gonzalez,2000,hitter,UTIL,600,-12.76,0.0,-1.28,1500000
alexach01,Chuffie Alexander,1927,hitter,UTIL,600,-12.89,0.0,-1.29,1500000
entenlu01,Luis Entenza,1927,hitter,UTIL,600,-12.85,0.0,-1.29,1500000
grimmch01,Charlie Grimm,1927,hitter,UTIL,600,-12.87,0.0,-1.29,1500000
meadobr01,Brian Meadows,2000,pitcher,SP,750,0.0,-12.91,-1.29,1500000
muellbi02,Bill Mueller,2000,hitter,UTIL,600,-13.01,0.0,-1.3,1500000
cornere01,Reid Cornelius,2000,pitcher,SP,547,0.0,-13.14,-1.31,1500000
castivi02,Vinny Castilla,2000,hitter,UTIL,600,-13.17,0.0,-1.32,1500000
boleyjo01,Joe Boley,1927,hitter,UTIL,600,-13.29,0.0,-1.33,1500000
haltesh01,Shane Halter,2000,hitter,UTIL,600,-13.29,0.0,-1.33,1500000
mathemi01,Mike Matheny,2000,hitter,UTIL,600,-13.32,0.0,-1.33,1500000
hermadu01,Dustin Hermanson,2000,pitcher,SP,750,0.0,-13.38,-1.34,1500000
caldebe01,Benito Calderón,1927,hitter,UTIL,600,-13.48,0.0,-1.35,1500000
jacobba01,Baby Doll Jacobson,1927,hitter,UTIL,600,-13.48,0.0,-1.35,1500000
statzji01,Arnold Statz,1927,hitter,UTIL,600,-13.46,0.0,-1.35,1500000
benjami01,Mike Benjamin,2000,hitter,UTIL,600,-13.61,0.0,-1.36,1500000
veraswi01,Wilton Veras,2000,hitter,UTIL,600,-13.58,0.0,-1.36,1500000
peckiro01,Roger Peckinpaugh,1927,hitter,UTIL,600,-13.67,0.0,-1.37,1500000
barremi01,Michael Barrett,2000,hitter,UTIL,600,-13.66,0.0,-1.37,1500000
castrju01,Juan Castro,2000,hitter,UTIL,600,-13.79,0.0,-1.38,1500000
cruzde01,Deivi Cruz,2000,hitter,UTIL,600,-13.76,0.0,-1.38,1500000
cooneji02,Jimmy Cooney,1927,hitter,UTIL,600,-13.98,0.0,-1.4,1500000
melilsk01,Oscar Melillo,1927,hitter,UTIL,600,-14.03,0.0,-1.4,1500000
kammwi01,Willie Kamm,1927,hitter,UTIL,600,-14.1,0.0,-1.41,1500000
sewellu01,Luke Sewell,1927,hitter,UTIL,600,-14.07,0.0,-1.41,1500000
sierrfe01,Felipe Sierra,1927,hitter,UTIL,600,-14.16,0.0,-1.42,1500000
summaho01,Homer Summa,1927,hitter,UTIL,600,-14.19,0.0,-1.42,1500000
lewisda01,Darren Lewis,2000,hitter,UTIL,600,-14.35,0.0,-1.43,1500000
demosbi01,Bingo DeMoss,1927,hitter,UTIL,600,-14.38,0.0,-1.44,1500000
fonsele01,Lew Fonseca,1927,hitter,UTIL,600,-14.37,0.0,-1.44,1500000
pippwa01,Wally Pipp,1927,hitter,UTIL,600,-14.44,0.0,-1.44,1500000
bushho01,Homer Bush,2000,hitter,UTIL,600,-14.39,0.0,-1.44,1500000
gilesge01,George Giles,1927,hitter,UTIL,600,-14.68,0.0,-1.47,1500000
redmomi01,Mike Redmond,2000,hitter,UTIL,600,-14.67,0.0,-1.47,1500000
odenjo01,Johnnie Oden,1927,hitter,UTIL,600,-14.82,0.0,-1.48,1500000
rothrja01,Jack Rothrock,1927,hitter,UTIL,600,-14.79,0.0,-1.48,1500000
warneja01,Jack Warner,1927,hitter,UTIL,600,-14.81,0.0,-1.48,1500000
frencwa01,Walt French,1927,hitter,UTIL,600,-14.91,0.0,-1.49,1500000
lutzkru01,Rube Lutzke,1927,hitter,UTIL,600,-14.86,0.0,-1.49,1500000
ibanera01,Raul Ibanez,2000,hitter,UTIL,600,-14.88,0.0,-1.49,1500000
sandhe01,Heinie Sand,1927,hitter,UTIL,600,-14.95,0.0,-1.5,1500000
moranmi01,Mickey Morandini,2000,hitter,UTIL,600,-15.19,0.0,-1.52,1500000
merlolo01,Lou Merloni,2000,hitter,UTIL,600,-15.29,0.0,-1.53,1500000
wheatza01,Zack Wheat,1927,hitter,UTIL,600,-15.54,0.0,-1.55,1500000
vinafe01,Fernando Vina,2000,hitter,UTIL,600,-15.67,0.0,-1.57,1500000
seweljo01,Joe Sewell,1927,hitter,UTIL,600,-16.03,0.0,-1.6,1500000
kennead01,Adam Kennedy,2000,hitter,UTIL,600,-16.06,0.0,-1.61,1500000
sextoch01,Chris Sexton,2000,hitter,UTIL,600,-16.13,0.0,-1.61,1500000
gibsofr01,Frank Gibson,1927,hitter,UTIL,600,-16.6,0.0,-1.66,1500000
butlejo02,Johnny Butler,1927,hitter,UTIL,600,-17.35,0.0,-1.73,1500000
brownla02,Larry Brown,1927,hitter,UTIL,600,-17.55,0.0,-1.75,1500000
mchasjc01,J. C. McHaskell,1927,hitter,UTIL,600,-19.18,0.0,-1.92,1500000
felixgu01,Gus Felix,1927,hitter,UTIL,600,-19.44,0.0,-1.94,1500000
gerbewa01,Wally Gerber,1927,hitter,UTIL,600,-20.08,0.0,-2.01,1500000
weslech01,Charles Wesley,1927,hitter,UTIL,600,-21.38,0.0,-2.14,1500000
